pact1,pact2,pact3,pact4,pact5,pact6,pact7,pact8,pact9,pact10,pact11,pact12,pact13,pact14,pact15,pact16,pact17,pact18,pact19,pact20,pact21,pact22,pact23,pact24,pact25,pact26,pact27,pact28,pact29,pact30,pact31,pact32,pact33,pact34,pact35,pact36,pact37,pact38,pact39,pact40,pact41,pact42,pact43,pact44,pact45,pact46,pact47,pact48,pact49,pact50,pact51,pact52,pact53,pact54,pact55,pact56,pact57,pact58,pact59,pact60,pact61,pact62,pact63,pact64,pact65,pact66,pact67,pact68,pact69,pact70,pact71,pact72,pact73,pact74,pact75,pact76,pact77,pact78,pact79,pact80,pact81,pact82,pact83,pact84,pact85,pact86,pact87,pact88,pact89,pact90,pact91,pact92,pact93,pact94,pact95,pact96,pact97,pact98,pact99,pact100,pact101,pact102,pact103,pact104,pact105,pact106,pact107,pact108,pact109,pact110,pact111,pact112,pact113,pact114,pact115,pact116,pact117,pact118,pact119,pact120,pact121,pact122,pact123,pact124,pact125,pact126,pact127,pact128,pact129,pact130,pact131,pact132,pact133,pact134,pact135,pact136,pact137,pact138,pact139,pact140,pact141,pact142,pact143,pact144
1,1,1,1,1,1,1,1,1,1,1,1,5,2,2,2,2,2,3,3,3,3,3,3,4,4,4,9,6,6,6,6,6,44,44,44,19,19,19,19,19,19,19,19,19,19,19,19,45,45,45,45,45,45,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,45,45,45,45,45,5,5,25,5,4,20,20,20,8,25,25,25,8,6,6,6,6,6,6,6,6,5,20,20,20,20,20,20,20,9,3,3,28,28,28,28,28,28,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,2,2,1,1,1,1,1,1,1,1,1,3,3,3,3,3,3,4,5,28,28,28,15,43,43,43,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,22,22,22,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,43,43,43,25,15,15,15,15,15,5,5,5,5,4,4,5,20,20,20,20,20,20,20,20,8,3,3,21,21,21,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,20,20,2,2,2,3,3,9,7,7,5,4,4,3,43,43,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,19,19,19,11,11,11,11,11,11,11,11,11,11,11,11,11,11,43,43,6,6,6,6,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,41,41,19,19,41,41,23,23,23,23,23,23,23,23,23,41,41,2,2,41,41,23,23,23,3,21,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,5,3,5,5,5,5,5,5,6,6,6,51,9,9,9,9,9,7,7,44,21,6,6,22,22,22,22,22,22,22,22,22,9,9,9,4,4,6,11,11,11,6,6,6,6,6,6,6,6,6,21,51,15,15,7,7,7,7,7,7,7,7,5,23,23,23,23,3,3,6,43,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,5,4,5,20,20,20,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,3,43,43,11,11,11,11,11,11,11,11,11,11,11,11,11,11,4,11,11,11,11,11,11,11,11,11,11,11,4,24,24,24,24,24,11,11,11,11,11,11,11,11,11,4,20,20,11,11,11,11,11,11,43,43,5,5,5,20,20,20,20,20,20,20,20,20,20,5,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,23,3,3,3,23,23,23,23,23,42,42,42,42,42,42,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,4,4,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,42,42,42,42,42,42,42,42,42,42,45,23,23,23,45,8,8,8,8,8,8,8,8,8,4,20,20,20,20,20,20,20,20,20,20,20,21,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,3,5,4,4,4,9,9,6,9,9,9,9,9,23,23,23,8,8,8,8,5,5,4,4,4,5,5,21,21,21,21,25,25,25,2,2,2,8,8,8,8,24,24,2,2,2,2,2,5,2,2,2,2,2,2,2,2,2,20,20,20,5,3,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,20,20,20,20,20,20,3,3,5,6,6,6,4,4,4,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,23,23,23,23,23,20,20,20,20,20,3,3,3,19,19,19,20,20,20,20,6,7,4,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,3,3,15,15,15,15,15,15,15,3,9,43,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,43,15,15,15,15,15,15,15,15,15,15,15,20,20,20,30,30,30,30,30,30,20,20,20,20,20,20,20,20,20,3,15,15,1,1,1,1,1,1,1,1,1,15,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,3,4,4,43,11,11,11,11,11,11,11,11,11,4,11,11,11,11,11,11,11,11,43,45,45,45,45,45,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,45,45,45,45,45,23,23,23,23,23,20,20,20,20,3,43,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,44,44,19,19,44,44,4,4,20,20,20,20,3,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,4,4,3,3,3,25,25,25,5,4,4,20,20,20,20,20,20,19,20,20,21,21,21,11,11,11,11,11,11,11,11,11,20,20,20,20,20,20,22,22,22,22,22,22,5,5,4,4,4,4,20,20,20,20,20,20,22,22,22,22,20,20,22,22,22,22,22,22,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,3,3,5,4,9,23,23,23,23,23,23,23,23,41,41,41,41,41,15,43,43,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,43,43,43,3,4,4,4,11,20,19,19,20,20,20,20,11,11,11,11,11,11,11,11,11,4,20,20,20,20,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,2,2,2,4,20,20,20,20,20,5,20,20,20,20,20,20,20,20,3,3,3,4,5,5,5,44,19,19,19,19,19,19,19,19,19,44,6,6,6,21,21,21,5,5,5,4,4,20,20,20,20,20,20,20,20,23,20,20,20,20,20,20,20,20,20,20,4,20,20,20,20,20,20,20,20,52,52,52,5,6,6,20,20,20,20,20,20,20,20,20,20,5,4,20,20,20,20,20,20,20,20,20,20,20,20,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,21,21,21,3,3,3,4,4,23,4,5,55,23,23,23,23,23,23,23,23,23,23,23,23,45,8,8,2,2,2,2,2,2,19,19,19,44,19,19,44,23,23,23,23,23,23,23,23,23,23,23,4,4,4,4,23,23,23,23,23,45,9,15,15,15,15,20,20,20,25,25,25,20,20,20,20,20,20,3,20,20,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,4,4,4,9,6,6,6,54,19,19,19,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,53,5,5,4,14,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9,5,4,5,6,6,8,8,8,8,8,8,6,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,9,4,3,3,21,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,20,20,20,3,3,3,9,9,3,3,54,19,54,4,28,28,6,6,6,6,6,6,7,7,7,4,4,25,25,25,6,6,6,20,20,20,5,4,4,20,20,20,20,5,4,4,1,1,1,1,1,1,28,28,28,28,28,4,25,25,25,55,23,23,23,23,23,23,55,20,20,20,20,20,20,20,20,20,20,20,20,5,4,4,5,3,3,21,21,21,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,3,43,43,43,43,43,43,11,11,11,11,11,11,11,11,11,4,11,11,11,11,11,11,11,11,11,11,11,4,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,4,11,11,11,11,11,11,11,43,43,43,43,43,43,5,4,9,20,20,25,25,3,3,6,45,45,28,28,28,28,28,28,28,28,28,28,28,28,28,45,45,25,25,25,25,25,25,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
21,21,21,21,21,21,21,11,21,21,21,21,21,21,21,11,11,11,3,3,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,5,4,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,5,4,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,3,20,20,20,20,20,20,20,20,3,1,1,1,1,1,1,1,1,1,11,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,3,3,5,5,4,4,6,6,6,43,43,43,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,43,43,43,4,23,23,5,5,5,5,5,5,6,6,6,6,6,6,15,15,15,15,15,15,3,3,3,5,5,5,15,15,15,15,15,15,15,15,15,23,15,15,15,15,15,15,15,15,44,19,19,19,19,44,15,15,15,2,2,2,2,2,2,20,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,2,2,2,28,28,28,28,28,28,16,16,16,28,28,28,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,55,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,55,28,28,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,3,19,4,4,18,18,18,41,41,41,41,41,41,41,8,8,8,8,41,41,41,41,41,41,18,18,18,18,18,18,18,18,18,18,4,4,4,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,41,41,41,41,41,18,18,18,41,41,41,41,41,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,9,9,9,9,9,9,3,3,3,3,3,3,5,4,4,4,21,21,44,44,19,19,19,19,19,19,44,44,7,17,17,17,17,17,17,17,20,20,20,20,20,20,20,20,20,5,4,4,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,5,5,5,4,4,4,5,5,20,20,20,20,17,17,17,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,17,17,17,17,17,17,17,17,17,3,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,4,4,45,45,45,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,24,24,24,24,24,24,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,45,20,20,21,21,4,4,4,20,20,5,21,21,21,20,20,20,20,20,20,21,21,21,21,21,21,19,19,19,19,-1,-1,-1,-1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,3,4,6,6,6,6,43,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,45,45,23,23,23,23,23,23,23,23,23,23,23,23,45,45,15,15,15,15,15,15,15,15,15,15,15,15,45,45,4,5,5,5,20,20,20,20,20,20,4,4,4,5,5,3,3,3,3,3,3,3,20,20,20,20,20,20,20,20,20,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,5,4,20,20,20,45,9,9,9,9,9,9,9,9,9,9,9,8,8,8,8,8,8,8,8,8,8,8,8,4,8,8,8,8,8,8,8,8,7,7,7,7,7,7,7,7,7,7,7,7,45,5,5,20,20,20,21,21,65,24,24,24,24,24,24,24,24,24,24,24,24,65,20,20,4,4,4,3,20,20,20,20,20,20,20,20,25,20,20,3,3,20,20,20,20,20,20,20,20,20,20,20,20,20,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,4,4,7,7,7,7,7,7,7,7,7,4,4,4,15,15,15,15,15,15,15,15,15,44,19,19,19,19,19,44,5,5,4,4,4,2,2,2,4,4,4,4,4,4,4,4,4,55,55,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,55,55,7,7,20,20,20,20,20,20,20,20,20,20,20,20,20,20,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,55,30,30,55,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,4,4,4,55,55,55,55,55,55,55,55,55,55,55,55,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,8,8,8,5,5,5,4,4,4,4,4,4,7,7,7,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,4,4,20,20,20,20,20,20,55,23,23,54,19,54,8,8,8,55,24,24,24,24,24,24,24,24,24,24,24,24,24,24,55,5,5,4,4,4,4,4,75,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,45,5,4,4,4,4,5,20,20,20,20,20,20,20,20,20,20,20,20,20,20,4,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,4,4,20,20,20,20,3,3,4,4,4,4,4,4,45,18,18,18,18,18,18,18,42,5,5,6,6,8,8,4,4,4,25,25,6,6,4,2,2,2,2,45,45,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,45,45,4,4,20,20,20,20,20,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,4,3,3,9,9,9,9,9,9,9,6,6,6,6,21,21,21,9,9,9,73,73,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,75,75,75,4,4,4,3,3,3,20,20,20,20,20,20,20,20,20,20,20,20,9,9,9,9,9,9,20,20,20,20,20,20,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
19,19,19,4,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,4,20,20,20,20,20,20,20,20,20,20,20,52,52,52,19,19,19,19,19,19,19,19,19,72,5,5,5,5,5,20,20,20,20,20,20,20,20,20,20,20,20,4,4,20,20,20,20,20,20,20,20,20,20,4,4,4,3,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,2,2,2,20,20,20,20,20,20,20,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,5,2,2,20,20,20,20,20,20,20,20,20,20,20,20,20,25,25,55,55,23,23,23,23,23,4,4,4,20,20,20,20,20,20,45,45,45,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,2,2,2,5,5,5,2,2,4,4,4,4,45,45,23,55,55,55,23,23,24,24,24,24,24,24,24,24,24,24,24,24,24,55,55,4,2,2,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,4,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,55,55,55,55,55,55,55,5,5,5,5,5,5,4,4,2,2,2,2,2,2,2,2,2,2,2,2,2,45,45,45,24,24,24,24,24,24,24,24,24,24,24,24,45,45,45,3,3,3,3,3,3,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,4,4,21,21,21,21,21,21,21,21,21,21,21,21,8,8,8,8,8,8,8,8,8,8,8,8,5,5,4,4,4,4,4,4,4,2,2,2,2,2,2,21,21,21,21,21,21,20,20,20,20,20,20,5,5,5,5,5,5,4,4,4,4,4,4,4,4,5,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15,15,15,15,15,4,3,3,5,5,2,20,5,5,5,7,6,6,6,6,6,6,6,6,20,20,20,20,20,20,20,20,20,5,5,5,4,4,4,20,20,20,20,20,2,20,20,20,20,20,20,15,15,15,5,5,5,5,5,5,4,4,4,4,4,4,25,25,25,20,20,20,25,25,25,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,30,30,30,30,30,30,30,30,30,30,30,30,21,21,21,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,9,9,11,11,11,43,43,43,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,43,43,43,3,4,4,3,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,30,30,30,30,30,30,5,5,4,4,4,4,9,9,9,9,9,9,21,21,21,20,20,20,25,25,2,2,2,2,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,4,4,4,3,3,3,21,21,21,20,20,20,20,20,20,21,21,21,30,21,21,4,4,21,21,21,21,21,21,21,4,4,4,2,2,2,2,2,2,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,2,2,2,4,4,4,2,2,2,23,23,23,23,23,23,23,23,23,20,20,20,20,20,20,20,20,20,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,4,4,4,30,30,30,55,75,75,75,55,30,30,30,30,30,30,55,45,45,45,22,22,4,4,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,45,45,45,45,4,4,4,45,45,5,5,5,4,4,4,20,20,20,20,20,20,20,20,20,25,25,20,20,20,20,20,20,20,21,21,4,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,4,3,20,20,20,20,20,20,54,7,7,7,5,5,6,6,6,6,6,6,6,6,6,4,4,4,5,5,4,4,4,4,4,4,4,44,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,44,5,5,20,20,20,4,4,4,3,3,3,23,23,23,23,23,23,23,23,23,21,21,21,21,21,21,20,20,20,20,20,20,7,7,7,2,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,5,5,5,6,6,4,4,4,4,6,45,45,45,23,23,23,45,45,19,19,19,45,45,45,45,4,4,4,4,4,4,4,4,45,45,45,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,45,45,45,23,23,23,23,23,45,45,45,15,15,15,15,15,15,15,15,15,15,15,15,4,4,4,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,6,4,4,4,4,4,4,6,6,6,6,6,6,5,5,5,5,5,5,4,4,4,20,20,20,20,20,5,4,4,4,4,4,4,28,28,28,28,28,28,28,28,28,28,28,28,4,4,5,20,20,20,20,20,20,4,4,4,20,20,20,20,20,20,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,4,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,7,2,4,3,5,3,6,45,45,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,45,45,45,3,3,44,19,19,19,19,19,19,19,19,19,45,21,21,4,4,3,7,7,7,7,7,7,7,7,7,7,7,7,20,20,20,20,20,20,20,20,20,20,20,20,3,3,3,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,4,4,4,4,4,4,4,21,21,21,21,21,21,5,4,21,21,21,21,21,21,21,5,4,21,21,21,21,21,21,21,4,4,4,4,4,4,1,1,1,1,1,1,1,1,1,3,3,3,2,2,2,45,24,24,24,24,24,24,24,24,24,24,24,24,24,45,21,21,21,21,21,21,21,21,21,21,21,21,20,20,20,20,20,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,9,9,9,44,19,19,23,23,23,23,23,23,5,5,5,4,4,4,4,4,4,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,3,4,4,4,43,43,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,4,4,4,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,45,45,45,6,6,6,6,6,6,5,5,5,4,4,4,20,20,20,20,20,20,20,20,20,20,20,20,23,23,23,23,23,23,23,23,23,23,23,23,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
